time,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37
0.1,0,0,9.21565304015325e-08,0,7.94120346650269e-08,2.22463890065148e-05,4.93651150603275e-08,4.65978033657715e-05,5.35927052641838e-08,9.73744314889929e-05,-1.30869975459795e-07,0.000105712948059272,-2.56161004144265e-07,0.000237612750074317,-5.32679033398906e-07,0.000176598860301881,-1.11248071202976e-06,0.000453757683512265,-1.23393637966864e-06,0.000256947952817212,-2.83382844164161e-06,0.000753007320187707,-2.25778612080979e-06,0.000341659334142112,-5.70320177478135e-06,0.00113556883136222,-3.49670318416517e-06,0.000421694162558397,-9.79885463810096e-06,0.00159035942595664,-4.64104554291437e-06,0.000483466980505202,-1.4783402495951e-05,0.00209041389058391,-5.17970670123905e-06,0.00050882718340505
0.105,0,0,1.11703828125347e-07,0,8.97469368600958e-08,2.89949320799317e-05,4.10951073232903e-08,5.97054622516873e-05,1.79771723858014e-08,0.000122819284844538,-2.23848870700668e-07,0.00012961905450256,-4.49819612868505e-07,0.000291433059399041,-7.64029878341963e-07,0.000209083941407095,-1.62534059455251e-06,0.000543484838948519,-1.64687177003535e-06,0.000295953611877981,-3.86191689632812e-06,0.000884254312506662,-2.87773745682818e-06,0.000385438911988901,-7.4566387305894e-06,0.0013124337870615,-4.32542036294531e-06,0.000468978969073102,-1.24738944619231e-05,0.00181586556678861,-5.64623368856769e-06,0.000533300146560379,-1.85168436982227e-05,0.00236648900361807,-6.26927097035355e-06,0.000559799984221004
0.11,0,0,1.32783358125043e-07,0,9.87500776078336e-08,3.59615685035115e-05,2.59580825286327e-08,7.33234054900599e-05,-3.63285248638315e-08,0.000149417361739706,-3.46940095644018e-07,0.000154938854327653,-7.09074381458252e-07,0.000348371946117189,-1.06078753859931e-06,0.00024410417655009,-2.29040598177886e-06,0.000639435351151984,-2.16852979498159e-06,0.000338617212462061,-5.17398003089515e-06,0.00102587766986217,-3.65245649446071e-06,0.000433825603234649,-9.67053762638646e-06,0.00150463039391191,-5.3510520740862e-06,0.00052150585021974,-1.58228854045093e-05,0.00206210954592861,-6.87901539294512e-06,0.000588647467913924,-2.31599153177816e-05,0.00266884653881145,-7.59912509427451e-06,0.000616328659530692
0.115,0,0,1.55194558805546e-07,0,1.05861564155327e-07,4.31975539623581e-05,2.68891735416562e-09,8.75199023679756e-05,-1.12475037714271e-07,0.000177245683046659,-5.04315757330179e-07,0.00018163399622268,-1.04329576831766e-06,0.000408387596776007,-1.43152386302293e-06,0.000281468500038277,-3.12888135737357e-06,0.000741357187257482,-2.81472289487307e-06,0.000384751082729498,-6.81285866244311e-06,0.00117755183543773,-4.61039528527064e-06,0.000486903149870224,-1.24247453489183e-05,0.00171213920143233,-6.61957728926472e-06,0.000579816586283609,-1.99798933042836e-05,0.00232982111136041,-8.40054227657554e-06,0.00065042821088129,-2.89108283087624e-05,0.00299920203495974,-9.23437686616525e-06,0.000679421358550462
0.12,0,0,1.79115316083626e-07,0,1.10782656847873e-07,5.07608327041568e-05,-2.98326527818546e-08,0.000102366723507185,-2.13148573662783e-07,0.000206384961173876,-6.9985744337483e-07,0.000209665578073291,-1.46124744671441e-06,0.000471475107207259,-1.88512081692558e-06,0.000321067777578283,-4.16286948711715e-06,0.000849167403064935,-3.60417664081715e-06,0.000434332378975321,-8.82644695648307e-06,0.00133925707815096,-5.78494916380022e-06,0.000544825569105567,-1.58083148793792e-05,0.00193517090770013,-8.17941777315417e-06,0.000644203409002152,-2.50877917636953e-05,0.00261953537720206,-1.02687787443377e-05,0.000718984074321764,-3.59720002058502e-05,0.00335843604687195,-1.12351611836103e-05,0.000749426725534573
0.125,0,0,2.05112213591184e-07,0,1.1378623840334e-07,5.86200303471317e-05,-7.19980840135292e-08,0.000117821999181279,-3.40037413375762e-07,0.000236785027382915,-9.37652662725148e-07,0.000239049735135406,-1.972200865573e-06,0.000537649994804389,-2.43343468409584e-06,0.00036301967846705,-5.41933035652095e-06,0.000963043589217765,-4.56100497811775e-06,0.000487556404583892,-1.12727243416009e-05,0.00151135919028552,-7.21372793932655e-06,0.000607746714511498,-1.99217690693971e-05,0.00217416045410656,-1.00768967700745e-05,0.000714633078995973,-3.12948861089279e-05,0.00293154645361277,-1.25322072052464e-05,0.000794084520892756,-4.45403357417614e-05,0.00374657376633496,-1.36501299864038e-05,0.000826059372591363
0.13,0,0,2.33642895519564e-07,0,1.15264752758514e-07,6.66947634666824e-05,-1.23909417421939e-07,0.000133786376706471,-4.94999570891684e-07,0.00026834988829152,-1.2231844298528e-06,0.000269887266766389,-2.58891850712799e-06,0.000607043119319185,-3.09352869978835e-06,0.000407654231970552,-6.93481592531426e-06,0.00108346543544647,-5.71538261188216e-06,0.000544738035788463,-1.42231120103053e-05,0.00169452333082095,-8.93515869761621e-06,0.000675689163014711,-2.48762519847351e-05,0.00242960808049875,-1.23522241449952e-05,0.000790763952604618,-3.87522661780959e-05,0.00326589242959719,-1.52305058240246e-05,0.000875180425978882,-5.48065647416102e-05,0.004163077635968,-1.6519010736404e-05,0.000908736548179684
0.135,0,0,2.64274441556227e-07,0,1.14523967734434e-07,7.49864357430249e-05,-1.8713294430774e-07,0.000150293880728283,-6.83114490103787e-07,0.000301194515981501,-1.56480205384536e-06,0.000302382255314522,-3.3309256578272e-06,0.000680049723987413,-3.88649696878755e-06,0.00045530072654328,-8.75632464385034e-06,0.00121112197893099,-7.10026180294871e-06,0.000606087472584172,-1.77604137096424e-05,0.00188948827754006,-1.09865559416394e-05,0.000748521174799694,-3.07912819072345e-05,0.00270194151034922,-1.50410040395553e-05,0.000872124671604045,-4.76136934305423e-05,0.00362242306131881,-1.83967909170841e-05,0.000961619041083375,-6.69571642799421e-05,0.00460711995327986,-1.98743456077768e-05,0.000996770192944565
0.14,0,0,2.95415040886993e-07,0,1.08945682141308e-07,8.36595985852629e-05,-2.66234302326078e-07,0.000167628294581293,-9.15110597200337e-07,0.000335801158037914,-1.97475111698902e-06,0.000336847902279865,-4.22602490036322e-06,0.000757399053826413,-4.83431319726326e-06,0.000506119474126358,-1.09381943418187e-05,0.00134679747933205,-8.7463296389981e-06,0.000671553104056048,-2.19724005397098e-05,0.00209688200397807,-1.34031800383209e-05,0.000825982938322888,-3.77897083508866e-05,0.00299142688991426,-1.81772855376346e-05,0.000958255067409453,-5.80342130423905e-05,0.00400086870217206,-2.20615160516643e-05,0.0010528048969306,-8.11768153173555e-05,0.00507781405971474,-2.37455292790695e-05,0.0010895373361931
0.145,0,0,3.25082304086215e-07,0,9.45841915605499e-08,9.29948999423339e-05,-3.68407122962302e-07,0.000186249576069567,-1.20647152522058e-06,0.000372908189038494,-2.46881402100318e-06,0.000373667846979766,-5.30880141894978e-06,0.000840050897557507,-5.95894146603199e-06,0.00056015393077136,-1.35390820988381e-05,0.00149133065778213,-1.06796217430451e-05,0.000740872372036891,-2.69456149178291e-05,0.00231719561336128,-1.6214700493513e-05,0.000907668198985072,-4.59891384004587e-05,0.00329813012576479,-2.17932347346744e-05,0.00104872287370929,-7.01640300802348e-05,0.00440086465964681,-2.62574484377682e-05,0.00114831091013236,-9.764838222451e-05,0.00557436937812825,-2.81649977077354e-05,0.0011866107373742
0.15,0,0,3.52304952225046e-07,0,6.7943156194307e-08,0.000103258987701042,-5.01276470982508e-07,0.000206601410294026,-1.57365510908531e-06,0.00041323925773719,-3.06496007756606e-06,0.000413243377842617,-6.61677916625951e-06,0.000928974732973392,-7.28344060377668e-06,0.000617466816396287,-1.66195466801069e-05,0.00164556187531887,-1.2922665746573e-05,0.000813740975185909,-3.27627294829748e-05,0.00255085372596667,-1.94434826325367e-05,0.000993091380725336,-5.54967385897772e-05,0.00362199803223228,-2.59162528235984e-05,0.00114308649248444,-8.41411415690018e-05,0.00482197646412515,-3.1018353955687e-05,0.00124780915319423,-0.000116544685025492,0.00609604734616336,-3.31677819827863e-05,0.0012876970155771
0.155,0,0,3.78251722694994e-07,0,2.75827272844014e-08,0.000114617450139635,-6.70681596611035e-07,0.000228974283267067,-2.03008146392665e-06,0.000457290455554286,-3.7811691591139e-06,0.000455901459754636,-8.18542499017494e-06,0.00102490991429088,-8.83253843143928e-06,0.000678185620072034,-2.0239556779489e-05,0.00181020730563632,-1.54987845720665e-05,0.000889984981695288,-3.95052092887017e-05,0.00279827789891638,-2.31095875588413e-05,0.00108186205684321,-6.64140988334474e-05,0.00396301993062338,-3.05673513381315e-05,0.00124089564944662,-0.00010008999148907,0.00526375298455423,-3.63688636583383e-05,0.00135087440917425,-0.000138015627057314,0.00664198047920685,-3.87795052108141e-05,0.00139238167594666
0.16,0,0,4.0622571766628e-07,0,-2.56472457646793e-08,0.000127127272179038,-8.79987962438455e-07,0.000253474968560511,-2.58450741774242e-06,0.000505259774861237,-4.63352500282078e-06,0.000501808214108999,-1.004523526742e-05,0.00112822222270968,-1.06327500692859e-05,0.000742465093421425,-2.44584065262231e-05,0.00198573961870225,-1.84376838825832e-05,0.000969644020515439,-4.72601826963963e-05,0.00305987742494683,-2.72378622719382e-05,0.00117380101897718,-7.88487297903486e-05,0.00432130004703892,-3.57622258572285e-05,0.00134172356351281,-0.00011812978664923,0.00572577911184987,-4.2317534070255e-05,0.00145691557661707,-0.000162188021007957,0.00721113665727648,-4.5007832555763e-05,0.00150003994802886
0.165,0,0,4.40035363938873e-07,0,-9.00401051656494e-08,0.000140752433453191,-1.13123150352697e-06,0.000280052773236065,-3.24335089865535e-06,0.000557086634715204,-5.63693774871081e-06,0.000550982716879422,-1.22248027507821e-05,0.0012389331882314,-1.27132109722124e-05,0.000810448538325948,-2.93388060323386e-05,0.00217235200442655,-2.17767313563058e-05,0.00105288850637951,-5.61263406072979e-05,0.00333594232030088,-3.18604043464189e-05,0.00126889531571092,-9.29233583544457e-05,0.0046969579146888,-4.15158836532841e-05,0.00144523664465007,-0.000138389960008256,0.00620770464503709,-4.88644710042297e-05,0.00156535761228877,-0.000189189354970385,0.00780255148140874,-5.18506107076946e-05,0.00161004185444258
0.17,0,0,4.81484587354803e-07,0,-1.65525114958238e-07,0.000155403921546116,-1.42764104860703e-06,0.000308571595011574,-4.0158100254638e-06,0.000612570321412605,-6.80770420426077e-06,0.000603363140535472,-1.47575531934534e-05,0.00135685245739025,-1.51057640421119e-05,0.000882214962642682,-3.49514100557433e-05,0.00236997081966303,-2.55567024558505e-05,0.00113984870087594,-6.62141020368781e-05,0.00362649067473565,-3.70137393141513e-05,0.00136717554867793,-0.000108778274712621,0.00508995303450984,-4.78508168699852e-05,0.00155128378552521,-0.000161026742805075,0.00670926302158165,-5.60205089586473e-05,0.00167591579923599,-0.000219185201400555,0.00841565249639792,-5.93172329498549e-05,0.00172207538862386
0.175,0,0,5.28889974314667e-07,0,-2.55545608253884e-07,0.00017100872885702,-1.77591341319579e-06,0.000338909573762612,-4.91765386071954e-06,0.000671508781464753,-8.1644965881194e-06,0.000658828503889583,-1.76845572237124e-05,0.00148168123556324,-1.78418576681011e-05,0.000957693528803143,-4.13729146963938e-05,0.00257824939789092,-2.9816194760536e-05,0.00123049809156995,-7.76395222827758e-05,0.00393117256559771,-4.27372706240343e-05,0.00146866474615018,-0.000126568357563009,0.00549999176968819,-5.48053520459983e-05,0.00165995653988192,-0.000186233229000649,0.00723028162501058,-6.38239365413668e-05,0.00178873497232343,-0.000252407225150007,0.00905042059324349,-6.74464449604394e-05,0.00183629571099046
0.18,0,0,5.78033097282672e-07,0,-3.66435989826625e-07,0.00018753686376221,-2.18586826087063e-06,0.000370994665911747,-5.96968561767364e-06,0.000733741844467686,-9.72639160608622e-06,0.000717189391324243,-2.10495398594819e-05,0.00161302772160214,-2.09479516312774e-05,0.00103662846887511,-4.86768641656489e-05,0.00279656569159878,-3.45887316644593e-05,0.0013246599392175,-9.05146673100048e-05,0.00424929284412187,-4.90753070743536e-05,0.00157341224252402,-0.000146457052213459,0.00592656625860888,-6.24380724793365e-05,0.00177157527456252,-0.000214237663741979,0.00777067546832819,-7.23445782674734e-05,0.0019043157354308,-0.000289155351844093,0.00970729970922603,-7.63104295966371e-05,0.00195324343586151
