time,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37
0.115,0,0,1.84713296113079e-07,0,4.85342053721967e-08,-0.000295600484233378,-2.20974672808526e-07,-0.000580308012461256,-7.0193560010311e-07,-0.00113867349674862,-1.40356445181433e-06,-0.00109463233938003,-2.99049988601636e-06,-0.00246168811941531,-3.27818997507104e-06,-0.00153955488855122,-7.44265327978871e-06,-0.00419421488767547,-5.70222653352656e-06,-0.00191381840137661,-1.45081629943275e-05,-0.00626618424034398,-8.46056995532575e-06,-0.00221872975717011,-2.43675471831107e-05,-0.00860834485168772,-1.12214494880792e-05,-0.0024531725520945,-3.67784193546564e-05,-0.0111463654776528,-1.34594794654419e-05,-0.0026081635274921,-5.08664356801526e-05,-0.0137913362997511,-1.44404303953714e-05,-0.00266586842516707
0.12,0,0,1.98539595938196e-07,0,3.10011227604113e-08,-0.000309134544927892,-2.98185309186422e-07,-0.000606912843854819,-9.06574802086922e-07,-0.00119163534297543,-1.7235451830001e-06,-0.00114749438457822,-3.69341031572544e-06,-0.00258432303550427,-3.9791625208748e-06,-0.00162852495816152,-9.09923196414397e-06,-0.00443010991738893,-6.9323472233963e-06,-0.00205355760962963,-1.77131038197173e-05,-0.00667098763593991,-1.03406899626316e-05,-0.00241666390298412,-2.97844813617796e-05,-0.00923683707384961,-1.37495891635084e-05,-0.00269991669177386,-4.49784502491317e-05,-0.0120357204593511,-1.6449499515014e-05,-0.00287871357309328,-6.21608244336598e-05,-0.0149547710552544,-1.75906075772455e-05,-0.00293701428213976
0.125,0,0,2.18129248445412e-07,0,1.81674074394276e-08,-0.000319192718538463,-3.74806079833687e-07,-0.000628856314772905,-1.12050122934609e-06,-0.00123933952628123,-2.07905265482162e-06,-0.00120275962472762,-4.47735415415492e-06,-0.00270847895994671,-4.79379752767133e-06,-0.0017278532810891,-1.10019413752276e-05,-0.00467948980764044,-8.38201973824145e-06,-0.00220554404509764,-2.1433824238255e-05,-0.00709834243962519,-1.25322338431191e-05,-0.00261913471666619,-3.60535141615625e-05,-0.0098859593627327,-1.66298655265705e-05,-0.00293723715456233,-5.43803189705674e-05,-0.0129317667999608,-1.97900986954258e-05,-0.00313242078792848,-7.50036486690452e-05,-0.016105986003711,-2.10753669139879e-05,-0.00319674945094991
0.13,0,0,2.39320321733028e-07,0,6.9914351711097e-09,-0.000326280666712152,-4.53526335146428e-07,-0.000647492232140637,-1.3546580261387e-06,-0.00128459743692843,-2.48666115916455e-06,-0.0012636943899279,-5.38429906256982e-06,-0.00284159098934625,-5.76802925052965e-06,-0.00184328256882117,-1.32437323785222e-05,-0.00495384454352056,-1.00958082763978e-05,-0.00237056488838245,-2.57831007002006e-05,-0.00755654205202747,-1.50287344100463e-05,-0.00281897835850442,-4.32521803726276e-05,-0.0105547587296445,-1.98034448438059e-05,-0.00315675498666834,-6.50034736611976e-05,-0.0138245628817772,-2.34173672850068e-05,-0.00335914770085578,-8.93578621035926e-05,-0.0172269174577945,-2.48636769426498e-05,-0.00342138271635974
0.135,0,0,2.52010917244228e-07,0,-1.68873665186413e-08,-0.000336446162420354,-5.55103102757685e-07,-0.000672154330204648,-1.64969136325604e-06,-0.00134150331587483,-2.97570790666475e-06,-0.001335310909162,-6.48061553242008e-06,-0.00299741370043351,-6.92054754132737e-06,-0.00196901564113452,-1.58991174648893e-05,-0.00525847167622679,-1.20738365006145e-05,-0.00253945755994202,-3.08309100356815e-05,-0.00804322316125619,-1.78192350535085e-05,-0.00301101765183968,-5.14379928848345e-05,-0.0112384351400247,-2.32559342020169e-05,-0.00335648175831333,-7.68727456992646e-05,-0.0147090410234195,-2.72906988842324e-05,-0.00356074953577349,-0.00010519447129295,-0.0183124813575318,-2.88720754893219e-05,-0.00362618665733633
0.14,0,0,2.47743697095623e-07,0,-6.99153815720573e-08,-0.00035671116131083,-7.06804678011678e-07,-0.000713517419876518,-2.05541809062297e-06,-0.0014253877789467,-3.57927323329757e-06,-0.00142134414621657,-7.83254948587317e-06,-0.00318896270758789,-8.24686423277872e-06,-0.00209732934577311,-1.90113677868594e-05,-0.00559573485877396,-1.42799703676737e-05,-0.00270043166097254,-3.65874183137637e-05,-0.0085519230359671,-2.0882220321475e-05,-0.003190183119056,-6.06078711414213e-05,-0.0119289047921485,-2.69773767987047e-05,-0.0035393100977008,-8.99855523014859e-05,-0.0155807726195108,-3.1408707740931e-05,-0.00373997081416348,-0.000122516069268738,-0.0193631204140367,-3.31343015387807e-05,-0.0038011157692448
0.145,0,0,2.28714321329332e-07,0,-1.56907439691238e-07,-0.000389357759039876,-9.23451058565551e-07,-0.000775026947871485,-2.59820324572184e-06,-0.00154145279044786,-4.32098310874757e-06,-0.00152371659430763,-9.48262786797266e-06,-0.0034217233899958,-9.75149738893999e-06,-0.00222660539032169,-2.26067762402106e-05,-0.00596768367432005,-1.66761445907618e-05,-0.00284839298461086,-4.30235103155477e-05,-0.00907819776872705,-2.41500506962931e-05,-0.00334981370403911,-7.06821169330845e-05,-0.0126182651505559,-3.09481042174623e-05,-0.003704577173258,-0.000104268757716672,-0.0164366225758848,-3.58105236919113e-05,-0.00390755340304526,-0.000141293481676904,-0.0203861373553432,-3.76660388817902e-05,-0.00397189409922765
0.15,0,0,2.08893536774869e-07,0,-2.65881453200779e-07,-0.000430993295414068,-1.1971746965707e-06,-0.000851953736058375,-3.26740006312178e-06,-0.00168335130616631,-5.21237573886208e-06,-0.00164194416065597,-1.14357016469964e-05,-0.00369104177021779,-1.14477074940686e-05,-0.00236002038989449,-2.66900939871362e-05,-0.00637246402610247,-1.92445429002281e-05,-0.00298509520612912,-5.0107240823235e-05,-0.00962122924576288,-2.75737458831818e-05,-0.00349021201718101,-8.15745234199598e-05,-0.0133049317467811,-3.5111882719264e-05,-0.00385217962890203,-0.000119601693258456,-0.0172741613403425,-4.04734061249476e-05,-0.00406066216674659,-0.000161397105695384,-0.0213783812984279,-4.24935181890431e-05,-0.00412347921198794
0.155,0,0,2.08552566745485e-07,0,-3.75928890599525e-07,-0.000476928006825843,-1.50731541767899e-06,-0.000936777782736229,-4.0251745744218e-06,-0.00183924048208108,-6.24226440314013e-06,-0.00177058255287574,-1.36543879599398e-05,-0.00398319790190291,-1.3349268638708e-05,-0.00249960362249501,-3.12478937152981e-05,-0.00680205650756975,-2.20161269499338e-05,-0.00311923906482205,-5.7852405902468e-05,-0.0101816696519713,-3.11657744534647e-05,-0.00361869334911649,-9.32834596189345e-05,-0.0139939546198496,-3.94227500504237e-05,-0.00398148980624579,-0.000135889401514444,-0.0180944913432628,-4.52735938944928e-05,-0.00419427133929201,-0.000182590675624028,-0.0223326096068108,-4.74395273416941e-05,-0.00426113584625593
0.16,0,0,2.41630527364768e-07,0,-4.71269779513363e-07,-0.000523153075342474,-1.83492382871925e-06,-0.00102230882262208,-4.83473837779525e-06,-0.00199709978973966,-7.39163984929009e-06,-0.00190221557983553,-1.60968247194047e-05,-0.00428203362453768,-1.54714589339607e-05,-0.00264554560716167,-3.62836904148025e-05,-0.00724505499610149,-2.50627531698278e-05,-0.00325925751213092,-6.63373365271442e-05,-0.0107579764359432,-3.49907218572961e-05,-0.00374485662466766,-0.000105906969397455,-0.0146895573004023,-4.38414313853722e-05,-0.00409497902761711,-0.00015314423300244,-0.0188994177229356,-5.00769189727454e-05,-0.00430006594728041,-0.000204741394960464,-0.0232428451243504,-5.23931671185952e-05,-0.00436270090088428
